Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Total_Children,Total_Spending,Total_Purchases,Avg_Spending_Per_Purchase,Income_Per_Capita,Customer_Days,Income_Category,Spending_Category
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,40,1,153,11,13.91,19087.5,3752,Medium,Medium Spender
67,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,52,2,92,9,10.22,15474.33,3757,Medium,Low Spender
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,52,2,92,9,10.22,15474.33,3757,Medium,Low Spender
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,48,1,31,5,6.2,15280.0,3840,Medium,Low Spender
2711,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,0,0,48,1,31,5,6.2,15280.0,3840,Medium,Low Spender
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,45,1,943,23,41.0,30076.0,3931,High,Medium Spender
10451,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,59,2,25,4,6.25,9890.67,3681,Low,Low Spender
4198,1965,Graduation,Together,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,59,2,25,4,6.25,9890.67,3681,Low,Low Spender
10814,1947,Graduation,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,1,0,77,0,1376,25,55.04,70321.0,4002,High,High Spender
944,1962,Graduation,Married,56181.0,0,1,2013-08-01,6,121,103,69,8,44,48,1,4,2,7,4,0,0,62,1,393,14,28.07,28090.5,3805,Medium,Medium Spender
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,34,0,263,9,29.22,24279.0,4020,Low,Medium Spender
6184,1969,PhD,Married,68462.0,0,0,2012-12-12,6,561,64,785,84,128,48,1,3,3,8,1,0,0,55,0,1670,15,111.33,68462.0,4037,High,High Spender
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,48,1,877,25,35.08,27712.0,4054,Medium,Medium Spender
2870,1973,Graduation,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,51,1,502,20,25.1,24547.0,4119,Medium,Medium Spender
7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09,6,341,142,113,259,151,66,3,6,6,12,5,0,0,63,1,1072,27,39.7,29592.0,4131,Medium,High Spender
1911,1987,Graduation,Together,67430.0,0,0,2012-05-09,6,595,97,291,127,133,121,1,11,5,12,6,0,0,37,0,1364,29,47.03,67430.0,4254,High,High Spender
10862,1960,Master,Married,30522.0,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,64,1,326,17,19.18,15261.0,4154,Medium,Medium Spender
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,47,1,70,6,11.67,15939.0,3480,Medium,Low Spender
3005,1992,Graduation,Single,83528.0,0,0,2014-01-05,7,530,117,678,134,44,147,1,4,10,8,1,1,0,32,0,1650,23,71.74,83528.0,3648,High,High Spender
8318,1979,Graduation,Together,90300.0,0,0,2014-03-01,7,594,134,786,33,134,57,0,5,6,8,1,0,0,45,0,1738,19,91.47,90300.0,3593,High,High Spender
2930,1978,Master,Single,68092.0,0,0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,5,0,0,46,0,1281,20,64.05,68092.0,3668,High,High Spender
8216,1972,Master,Married,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,52,2,325,17,19.12,17920.33,3704,Medium,Medium Spender
1212,1973,Graduation,Married,52845.0,1,0,2013-08-13,7,384,25,292,130,41,64,3,8,8,6,6,0,0,51,1,936,25,37.44,26422.5,3793,Medium,Medium Spender
2541,1976,Graduation,Married,24027.0,1,0,2013-09-06,7,14,7,11,11,0,5,2,2,0,3,8,0,0,48,1,48,7,6.86,12013.5,3769,Low,Low Spender
10659,1979,2n Cycle,Together,7500.0,1,0,2013-07-05,7,2,8,11,3,8,21,4,3,2,2,7,0,0,45,1,53,11,4.82,3750.0,3832,Low,Low Spender
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,1,0,69,2,252,16,15.75,14195.33,4081,Medium,Medium Spender
8910,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,1,0,69,2,252,16,15.75,14195.33,4081,Medium,Medium Spender
7349,1973,Basic,Together,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,1,0,51,1,103,11,9.36,4861.0,4343,Low,Medium Spender
7872,1975,PhD,Married,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,1,0,49,0,557,23,24.22,86836.0,4040,High,Medium Spender
4290,1972,Graduation,Married,30467.0,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,52,1,24,4,6.0,15233.5,3575,Medium,Low Spender
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,0,0,72,1,233,12,19.42,27274.5,3591,Medium,Medium Spender
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,1,0,42,1,54,10,5.4,9722.0,3600,Low,Low Spender
8235,1956,Master,Together,69245.0,0,1,2014-01-24,8,428,30,214,80,30,61,2,6,5,10,3,0,0,68,1,843,23,36.65,34622.5,3629,High,Medium Spender
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,1,0,61,0,1958,19,103.05,72968.0,3668,High,High Spender
7284,1953,Graduation,Married,48686.0,1,2,2013-04-12,8,10,0,7,2,0,1,1,1,0,2,8,0,0,71,3,20,4,5.0,12171.5,3916,Medium,Low Spender
9529,1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,1,0,34,0,1627,22,73.95,73687.0,3686,High,High Spender
9930,1944,PhD,Single,82716.0,0,0,2013-05-11,8,606,148,228,15,148,22,1,6,8,13,2,0,0,80,0,1167,28,41.68,82716.0,3887,High,High Spender
10270,1981,2n Cycle,Married,35523.0,1,0,2013-03-10,8,11,5,22,12,5,11,2,3,0,3,7,0,0,43,1,66,8,8.25,17761.5,3949,Medium,Low Spender
760,1975,PhD,Divorced,60554.0,1,0,2013-09-08,8,588,7,76,110,15,15,2,8,4,9,6,0,0,49,1,811,23,35.26,30277.0,3767,High,Medium Spender
5519,1956,Graduation,Together,64090.0,0,1,2013-07-08,8,316,58,161,76,51,135,1,6,9,4,5,1,0,68,1,797,20,39.85,32045.0,3829,High,Medium Spender
232,1965,Graduation,Single,61559.0,0,1,2013-07-17,8,279,83,88,32,14,34,1,4,2,10,3,0,0,59,1,530,17,31.18,30779.5,3820,High,Medium Spender
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,1,0,62,0,1766,15,117.73,71670.0,3768,High,High Spender
6518,1951,PhD,Widow,67680.0,0,1,2013-11-06,8,546,0,48,0,6,6,1,7,3,8,5,0,0,73,1,606,19,31.89,33840.0,3708,High,Medium Spender
10669,1981,Graduation,Married,54386.0,0,1,2013-05-17,8,277,21,64,62,21,25,2,3,2,10,3,0,0,43,1,470,17,27.65,27193.0,3881,Medium,Medium Spender
5682,1953,PhD,Single,64108.0,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,71,1,1099,30,36.63,32054.0,3936,High,High Spender
1570,1951,PhD,Together,69702.0,0,1,2013-02-19,8,664,9,240,50,19,57,2,7,7,10,4,0,0,73,1,1039,26,39.96,34851.0,3968,High,High Spender
1497,1952,Graduation,Single,47958.0,0,1,2013-01-19,8,268,11,88,15,3,22,2,6,3,5,5,0,0,72,1,407,16,25.44,23979.0,3999,Medium,Medium Spender
9723,1960,Graduation,Married,67716.0,0,1,2013-10-01,8,530,142,217,62,9,56,4,7,4,13,5,0,0,64,1,1016,28,36.29,33858.0,3744,High,High Spender
7261,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,53,2,318,17,18.71,11533.33,4017,Medium,Medium Spender
2452,1971,Graduation,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,1,0,53,2,318,17,18.71,11533.33,4017,Medium,Medium Spender
5621,1969,Graduation,Married,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,1,0,55,2,316,17,18.59,16250.67,4037,Medium,Medium Spender
10995,1988,2n Cycle,Married,15716.0,1,0,2012-12-11,8,16,5,30,8,7,26,3,3,0,4,8,0,1,36,1,92,10,9.2,7858.0,4038,Low,Low Spender
7373,1952,PhD,Divorced,46610.0,0,2,2012-10-29,8,96,12,96,33,22,43,6,4,1,6,6,1,0,72,2,302,17,17.76,15536.67,4081,Medium,Medium Spender
5331,1977,Graduation,Married,74985.0,0,0,2012-11-09,8,587,51,898,247,0,86,1,3,6,7,2,0,0,47,0,1869,17,109.94,74985.0,4070,High,High Spender
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,1,0,79,0,145,8,18.12,45576.0,3505,Medium,Medium Spender
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,79,0,277,27,10.26,113734.0,3505,High,Medium Spender
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,0,0,37,1,311,14,22.21,28550.0,3515,Medium,Medium Spender
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3,2,8,20,0,17,2,2,1,2,7,0,0,52,2,50,7,7.14,8144.67,3515,Low,Low Spender
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45,3,9,4,4,7,1,1,2,2,6,1,0,53,1,72,6,12.0,18563.0,3564,Medium,Low Spender
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,66,2,21,4,5.25,15053.33,3565,Medium,Low Spender
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,47,1,49,5,9.8,16589.0,3623,Medium,Low Spender
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,0,74,1,556,21,26.48,32433.0,3627,High,Medium Spender
1515,1975,Master,Together,34176.0,0,1,2014-01-22,9,11,2,7,4,2,2,1,1,0,3,3,0,0,49,1,28,5,5.6,17088.0,3631,Medium,Low Spender
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19,10,42,2,4,1,8,5,0,0,56,1,396,15,26.4,25007.0,3631,Medium,Medium Spender
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,0,0,76,0,1899,20,94.95,92344.0,3638,High,High Spender
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,54,1,235,11,21.36,27641.0,3671,Medium,Medium Spender
10232,1963,PhD,Divorced,48799.0,0,1,2013-05-11,9,174,18,81,28,6,24,3,3,2,7,3,0,0,61,1,331,15,22.07,24399.5,3887,Medium,Medium Spender
5547,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,42,0,1919,20,95.95,84169.0,3829,High,High Spender
8362,1982,PhD,Married,84169.0,0,0,2013-07-08,9,1478,19,403,0,19,0,1,7,6,6,3,1,0,42,0,1919,20,95.95,84169.0,3829,High,High Spender
3524,1971,Master,Single,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,1,0,53,1,167,10,16.7,19881.5,3920,Medium,Medium Spender
10095,1975,PhD,Divorced,74165.0,0,0,2013-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,49,0,1293,20,64.65,74165.0,4013,High,High Spender
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,1,0,59,2,654,25,26.16,14240.0,3904,Medium,Medium Spender
466,1944,Graduation,Married,65275.0,0,0,2013-03-04,9,388,14,218,91,14,21,1,4,3,13,2,0,0,80,0,746,21,35.52,65275.0,3955,High,Medium Spender
11025,1961,Graduation,Married,36443.0,1,1,2013-03-02,9,65,0,46,4,3,20,4,3,1,3,8,0,0,63,2,138,11,12.55,12147.67,3957,Medium,Medium Spender
2387,1952,Master,Together,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,1,0,72,2,275,17,16.18,14592.0,3957,Medium,Medium Spender
1618,1965,Graduation,Together,56046.0,0,0,2013-02-01,9,577,0,64,0,0,51,2,10,1,8,8,1,0,59,0,692,21,32.95,56046.0,3986,Medium,Medium Spender
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,66,1,1115,21,53.1,32574.0,4063,High,High Spender
3277,1955,Graduation,Divorced,49431.0,0,1,2012-03-08,9,219,3,100,26,0,17,2,7,1,5,8,0,0,69,1,365,15,24.33,24715.5,4316,Medium,Medium Spender
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,63,2,9,4,2.25,10861.0,3487,Medium,Low Spender
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,1,0,45,1,69,9,7.67,8326.5,3545,Low,Low Spender
8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,53,2,63,11,5.73,8950.0,3545,Low,Low Spender
8159,1968,Graduation,Married,51287.0,1,1,2014-01-04,10,117,0,22,13,0,30,3,4,1,3,7,0,0,56,2,182,11,16.55,17095.67,3649,Medium,Medium Spender
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,51,1,76,8,9.5,21525.0,3576,Medium,Low Spender
9597,1969,Graduation,Married,73448.0,0,0,2014-10-02,10,236,106,189,23,41,130,1,7,2,9,4,0,0,55,0,725,19,38.16,73448.0,3378,High,Medium Spender
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,0,0,32,1,62,7,8.86,8628.0,3691,Low,Low Spender
10150,1961,Graduation,Single,86429.0,0,0,2013-11-21,10,464,28,873,29,18,37,0,7,4,7,2,1,0,63,0,1449,18,80.5,86429.0,3693,High,High Spender
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16,2,18,3,0,24,1,1,1,2,8,1,0,41,1,63,5,12.6,16784.5,3729,Medium,Low Spender
11003,1980,2n Cycle,Together,25130.0,1,0,2013-02-10,10,2,5,7,0,18,18,2,2,0,3,7,0,0,44,1,50,7,7.14,12565.0,3977,Low,Low Spender
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,72,1,463,19,24.37,31499.0,3745,High,Medium Spender
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,48,2,22,6,3.67,8969.0,3786,Low,Low Spender
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,48,2,22,6,3.67,8969.0,3786,Low,Low Spender
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,76,1,183,10,18.3,22789.5,3786,Medium,Medium Spender
977,1957,Graduation,Together,47320.0,0,1,2013-01-08,10,200,19,111,50,15,19,6,5,1,8,6,0,0,67,1,414,20,20.7,23660.0,4010,Medium,Medium Spender
2793,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,48,1,1034,26,39.77,35089.5,3816,High,High Spender
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,48,1,1034,26,39.77,35089.5,3816,High,High Spender
5074,1986,Master,Married,28072.0,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,38,1,47,5,9.4,14036.0,3799,Low,Low Spender
2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297,0,38,13,0,152,7,5,4,4,6,1,0,70,2,500,20,25.0,16833.67,3849,Medium,Medium Spender
6404,1969,Graduation,Together,58917.0,1,2,2013-03-24,10,151,7,89,0,7,28,5,4,1,6,5,0,0,55,3,282,16,17.62,14729.25,3935,Medium,Medium Spender
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,1,0,75,0,1381,21,65.76,69372.0,3968,High,High Spender
2521,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,53,1,59,5,11.8,17589.0,3744,Medium,Low Spender
4301,1971,Master,Married,35178.0,1,0,2013-10-01,10,23,1,13,2,2,18,1,1,1,2,7,1,0,53,1,59,5,11.8,17589.0,3744,Medium,Low Spender
7381,1968,Graduation,Divorced,75693.0,0,0,2012-06-12,10,797,153,293,72,97,30,1,11,4,6,4,1,0,56,0,1442,22,65.55,75693.0,4220,High,High Spender
2407,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,42,0,1555,20,77.75,69109.0,4129,High,High Spender
9064,1982,Graduation,Married,69109.0,0,0,2012-09-11,10,823,25,459,124,29,95,1,6,6,7,4,1,0,42,0,1555,20,77.75,69109.0,4129,High,High Spender
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,0,30,0,1378,21,65.62,80134.0,3608,High,High Spender
10281,1970,Graduation,Divorced,64713.0,1,0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,1,0,54,1,602,19,31.68,32356.5,3470,High,Medium Spender
11191,1986,Graduation,Divorced,41411.0,0,0,2013-07-12,11,37,32,38,11,3,18,1,2,1,4,6,0,0,38,0,139,8,17.38,41411.0,3825,Medium,Medium Spender
1994,1983,Graduation,Married,51381.5,1,0,2013-11-15,11,5,5,6,0,2,1,1,1,0,2,7,0,0,41,1,19,4,4.75,25690.75,3699,Medium,Low Spender
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,1,0,69,3,446,24,18.58,13880.25,3723,Medium,Medium Spender
6720,1968,Master,Together,43795.0,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,1,0,56,1,492,17,28.94,21897.5,3729,Medium,Medium Spender
4557,1970,Graduation,Together,22070.0,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,54,1,67,8,8.38,11035.0,3918,Low,Low Spender
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,75,2,22,4,5.5,12136.0,3754,Medium,Low Spender
4186,1950,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,74,2,76,9,8.44,11342.0,3890,Medium,Low Spender
1419,1950,Graduation,Together,34026.0,1,1,2013-05-08,11,18,6,15,12,8,17,3,2,1,3,5,0,0,74,2,76,9,8.44,11342.0,3890,Medium,Low Spender
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342,9,112,19,14,19,10,5,2,9,7,1,0,48,2,515,26,19.81,15349.67,3816,Medium,Medium Spender
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,63,3,67,8,9,28,2,3,1,4,7,1,0,52,1,178,10,17.8,17820.5,3823,Medium,Medium Spender
9262,1984,2n Cycle,Together,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,0,0,40,0,52,5,10.4,32414.0,3921,Medium,Low Spender
3427,1955,PhD,Married,59821.0,0,1,2013-12-04,11,629,0,70,0,0,35,6,11,2,7,8,0,0,69,1,734,26,28.23,29910.5,3680,Medium,Medium Spender
5892,1980,Graduation,Married,34968.0,1,0,2013-10-04,11,158,6,45,8,2,2,7,3,2,5,7,0,0,44,1,221,17,13.0,17484.0,3741,Medium,Medium Spender
8911,1967,PhD,Married,56320.0,0,1,2013-08-04,11,201,53,172,116,77,83,3,5,4,9,4,0,0,57,1,702,21,33.43,28160.0,3802,Medium,Medium Spender
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964,34,137,15,0,11,2,5,2,10,8,0,0,55,1,1161,19,61.11,35045.5,3928,High,High Spender
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,68,1,241,15,16.07,23048.5,3928,Medium,Medium Spender
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,0,0,61,0,601,17,35.35,41003.0,3942,Medium,Medium Spender
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,65,1,215,12,17.92,22455.5,3944,Medium,Medium Spender
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,49,1,112,8,14.0,16624.5,3967,Medium,Medium Spender
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,49,1,112,8,14.0,16624.5,3967,Medium,Medium Spender
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,74,2,269,15,17.93,14291.0,3997,Medium,Medium Spender
10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,55,2,417,14,29.79,17013.0,4098,Medium,Medium Spender
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,66,1,2092,21,99.62,39476.0,4116,High,High Spender
2715,1966,Master,Divorced,29435.0,1,1,2012-06-08,11,70,3,37,4,2,64,4,3,2,2,9,1,0,58,2,180,11,16.36,9811.67,4224,Low,Medium Spender
4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,70,1,792,21,37.71,39932.5,3484,High,Medium Spender
92,1988,Graduation,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,36,1,89,11,8.09,17088.0,3314,Medium,Low Spender
3312,1988,Graduation,Single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,36,1,89,11,8.09,17088.0,3314,Medium,Low Spender
11176,1970,PhD,Together,65968.0,0,1,2014-12-05,12,376,9,83,19,4,4,2,5,4,7,3,0,0,54,1,495,18,27.5,32984.0,3314,High,Medium Spender
1446,1956,Master,Single,86424.0,0,0,2014-05-04,12,387,68,569,89,45,68,1,6,9,12,1,0,0,68,0,1226,28,43.79,86424.0,3529,High,High Spender
9699,1966,Graduation,Divorced,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,58,1,733,23,31.87,33636.0,3663,High,Medium Spender
9790,1957,Graduation,Single,78499.0,0,0,2013-11-23,12,912,72,170,47,36,97,1,11,3,4,4,1,0,67,0,1334,19,70.21,78499.0,3691,High,High Spender
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625,38,242,50,34,76,2,7,11,11,4,0,0,52,1,1065,31,34.35,38522.0,3718,High,High Spender
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,1,0,31,0,1258,17,74.0,70515.0,3724,High,High Spender
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,1,0,49,1,69,9,7.67,8729.5,3756,Low,Low Spender
7849,1970,PhD,Married,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,54,0,1052,25,42.08,80336.0,3766,High,High Spender
4808,1956,Graduation,Married,15759.0,0,0,2013-05-09,12,1,2,5,6,0,3,1,1,0,2,7,0,0,68,0,17,4,4.25,15759.0,3889,Low,Low Spender
10401,1976,2n Cycle,Together,26326.0,0,0,2013-04-09,12,1,0,5,0,3,9,1,0,0,3,3,0,1,48,0,18,4,4.5,26326.0,3919,Low,Low Spender
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,0,48,1,800,24,33.33,31030.5,3775,High,Medium Spender
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12,4,7,1,3,5,0,1,0,0,13,0,0,48,1,32,1,32.0,2652.5,3807,Low,Low Spender
6853,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,42,0,1438,21,68.48,75777.0,3921,High,High Spender
7366,1982,Master,Single,75777.0,0,0,2013-04-07,12,712,26,538,69,13,80,1,3,6,11,1,1,0,42,0,1438,21,68.48,75777.0,3921,High,High Spender
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465,25,132,136,0,37,2,8,3,13,4,0,0,53,1,795,26,30.58,35749.5,3842,High,Medium Spender
7573,1978,PhD,Single,31626.0,1,0,2013-10-05,12,39,1,9,2,1,34,1,2,1,2,7,1,0,46,1,86,6,14.33,15813.0,3740,Medium,Low Spender
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154,2,46,20,4,15,1,4,2,4,4,0,0,32,0,241,11,21.91,42670.0,3901,Medium,Medium Spender
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,1,0,51,0,1587,21,75.57,83917.0,3910,High,High Spender
3547,1969,Master,Together,41021.0,1,0,2012-12-30,12,14,7,9,6,16,12,2,2,0,3,6,1,0,55,1,64,7,9.14,20510.5,4019,Medium,Low Spender
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565,42,548,64,83,99,1,5,6,4,3,1,0,68,0,1401,16,87.56,79456.0,4149,High,High Spender
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,1,0,44,0,1754,16,109.62,78789.0,4163,High,High Spender
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53,0,8,0,0,2,1,2,0,3,5,0,0,72,1,63,6,10.5,25435.0,3483,Medium,Low Spender
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,41,0,129,8,16.12,35876.0,3543,Medium,Medium Spender
9727,1957,Graduation,Married,23539.0,0,0,2014-02-28,13,4,24,11,16,1,25,1,2,0,4,6,0,0,67,0,81,7,11.57,23539.0,3594,Low,Low Spender
